,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
0,0,58955.11988138867,360.0,0,g,300.0,0.0,0.9,0.0,125.37089668071403,293.63220996307587,-26.763998458715317,116.76399845871532,-234.62910331928597,0.0,24.39660336165043,10.151365466497749,284.6616140625951,-1.904931191517345,91.90493119151735,100.97429331906359,312.92038234084026,-21.13027250940499,336.3614884459402,-71.48726829938606,161.48726829938607,-187.54948566012624,0.0,1.8014311533281344,0.38570220659113263,-9.593470787623216,50.560442919262734,0.0,0.0,0.0,0.0,0.003472222222222222
1,1,58955.12682583311,0.0,0,g,300.0,0.0,0.9,0.0,127.87774144567891,295.61535416555137,-28.552677497642772,118.55267749764278,127.87774144567891,0.0,24.403037838425025,10.153826539180354,286.2389797963786,-3.794954943334633,93.79495494333463,103.47470360725389,313.0420950409445,-21.111795641713396,343.203247798482,-72.11714012207956,162.11714012207955,-185.1643535952656,0.0,1.8028015884498294,0.3850352401219164,-9.588791416561158,50.44692948582025,0.0,0.0,0.0,0.0,0.003472222222222222
2,2,58955.13265916644,120.0,0,g,300.0,0.0,0.9,0.0,129.98349104866944,195.43920341671168,50.62386489717109,39.37613510282891,9.983491048669435,1.2927331494070131,24.408442858684964,10.155893737123382,287.58049237497085,-5.370870847080349,95.37087084708035,105.57504818998447,313.1443970404941,-21.09658927832352,349.2413280662855,-72.47694596739116,162.47694596739115,-183.16090599182465,0.0,1.8039525817637756,0.3844752388594161,-9.584857696301748,155.30154409725517,0.0,1.1522322497614421,0.0,0.0,0.0023611111111111107
3,3,58955.13960361088,120.0,0,g,300.0,0.0,0.9,0.0,132.49033581363432,199.25760343218954,50.03701219200999,39.96298780799001,12.490335813634317,1.3037211399516764,24.4148774777792,10.158354564275765,289.20017833893354,-7.231555462116274,97.23155546211628,108.07545833585512,313.2662125529105,-21.07886067813908,356.6509999207184,-72.68933492688267,162.68933492688268,-180.77587673927616,0.0,1.8053226072811495,0.383808869808704,-9.580172980652591,155.25431254424282,0.0,1.1572057109069993,0.0,0.0,0.0023611111111111107
4,4,58955.14543694421,0.0,0,g,300.0,0.0,0.9,0.0,134.5960854166232,301.28363836006315,-33.189210227626575,123.18921022762657,134.5960854166232,0.0,24.42028261761404,10.160421555928176,290.5821238140531,-8.78036548807934,98.78036548807934,110.17580279900916,313.36852253374946,-21.064282661498055,2.938646167602687,-72.68023725625206,162.68023725625204,-178.77243711712626,0.0,1.8064732571291837,0.38324937171402346,-9.576237898237299,50.143178375365906,0.0,0.0,0.0,0.0,0.003472222222222222
5,5,58955.152381388645,0.0,0,g,300.0,0.0,0.9,0.0,137.1029301815881,303.54913259901593,-34.850253265606675,124.85025326560668,137.1029301815881,0.0,24.42671737909287,10.162882137443441,292.2558363425556,-10.60569842136626,100.60569842136626,112.67621280249523,313.4902541718803,-21.047300703987116,10.334846433090046,-72.44647068470748,162.4464706847075,-176.38732399029217,0.0,1.8078428744993753,0.3825836032493824,-9.571555287700484,50.030155368530885,0.0,0.0,0.0,0.0,0.003472222222222222
6,6,58955.15932583308,360.0,0,g,300.0,0.0,0.9,0.0,139.609774946553,305.90688870489987,-36.467414498344546,126.46741449834454,-220.390225053447,0.0,24.433152217983036,10.165342585415882,293.9639414381984,-12.409066289053136,102.40906628905313,115.17662272856995,313.6118619648661,-21.03072225908977,17.46951992137129,-71.9796407827205,161.97964078272048,-174.0020870183131,0.0,1.809212270665569,0.38191816251388866,-9.566876945619544,49.91738198203396,0.0,0.0,0.0,0.0,0.003472222222222222
7,7,58955.16515916641,120.0,0,g,300.0,15.84694357063597,0.9,0.0,141.7155245495418,212.3502247505127,46.87652291229428,43.12347708770572,21.71552454954181,1.368801029717531,24.438557542486453,10.167409258487035,295.42797622751766,-13.905393012306076,103.90539301230608,117.27696700705536,313.71387660301986,-21.017106382903,23.159560208026416,-71.4200113240914,161.4200113240914,-171.99835205347804,0.0,1.8103623928056018,0.38135944625078344,-9.562952042180658,155.0736283073947,20.863464961050042,1.186400834937504,0.15606151618572403,46.818454855717206,0.0023611111111111107
8,8,58955.17099249974,360.0,0,g,300.0,0.0,0.9,0.0,143.8212741525323,310.0944374899512,-39.07253623373572,129.07253623373572,-216.1787258474677,0.0,24.443962921636583,10.169475837289522,296.92101426312604,-15.383431598160051,105.38343159816006,119.37731123089573,313.81573264654054,-21.00377158987531,28.51516738752143,-70.72149767502377,160.72149767502378,-169.99445849400823,0.0,1.8115123594224332,0.38080096244266354,-9.55903299413055,49.72861983175986,0.0,0.0,0.0,0.0,0.003472222222222222
9,9,58955.17793694418,0.0,0,g,300.0,0.0,0.9,0.0,146.32811891749722,312.73280175327267,-40.548245198174286,130.5482451981743,146.32811891749722,0.0,24.450397968076675,10.171935927208818,298.7393242244859,-17.117226414684627,107.11722641468462,121.87772094942055,313.9367382977098,-20.98826021919801,34.417611973919335,-69.72908036491864,159.72908036491864,-167.60861938021256,0.0,1.8128811648709333,0.3801364046190892,-9.55437688268453,49.61675585849716,0.0,0.0,0.0,0.0,0.003472222222222222
