,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
0,0,59128.0747427594,320.0,0,g,300.0,0.0,0.9,0.0,279.59376815583437,125.7213731639882,36.60118278039685,53.39881721960315,-40.40623184416563,1.6739446649336855,191.94461677933086,-5.126704065557088,264.2683554581541,-1.1971242666590185,91.19712426665902,87.64915137650351,57.3326768813413,17.194085625444746,43.50504962136343,-21.934179257237634,111.93417925723763,222.26109127449308,0.0,0.7948548060485469,0.8501942036684119,-11.51602674530961,96.99972159225207,0.0,1.3178430479879828,0.0,0.0,0.0007870370370370374
1,0,59128.080576092725,80.0,0,g,300.0,0.0,0.9,0.0,281.6995177715843,32.34028498984892,-46.91899629310766,136.91899629310765,201.69951777158428,0.0,191.94993519858974,-5.128941428753507,265.5630243360785,-2.8406100367925253,92.84061003679253,89.74958257299454,57.42169692991057,17.2196102860968,45.18202138520939,-20.807028535278352,110.80702853527835,224.2778208416737,0.0,0.7959565874564386,0.8498007863869923,-11.51375590112107,28.11960191438483,0.0,0.0,0.0,0.0,0.001574074074074074
2,0,59128.08719646309,240.0,0,g,300.0,0.0,0.9,0.0,284.0893764664173,237.1128054525693,34.4481793455691,55.5518206544309,44.08937646641732,1.763862459823656,191.9559712511917,-5.1314806149819665,267.0302621873473,-4.709271747052747,94.70927174705275,92.13340521522562,57.52198405120312,17.248795941151386,47.03955307567486,-19.48855021527877,109.48855021527876,226.56739241521421,0.0,0.7972071112185255,0.8493537426437027,-11.511196707022982,162.57780007448306,0.0,1.35503810257562,0.0,0.0,0.0023611111111111116
3,0,59128.09224275938,160.0,0,g,300.0,0.0,0.9,0.0,285.91101700834076,293.8768531515344,-27.29585098445649,117.2958509844565,125.91101700834076,0.0,191.96057220758019,-5.133416047576747,268.1489823578642,-6.135364460375254,96.13536446037526,93.95044480076058,57.59787523664374,17.27119258939632,48.42379489677527,-18.456927203840703,108.4569272038407,228.31314177169702,0.0,0.7981603715091702,0.8490125991985649,-11.509259435200304,101.82982539808563,0.0,0.0,0.0,0.0,0.003148148148148148
4,0,59128.09807609271,40.0,0,g,300.0,0.0,0.9,0.0,288.0167666267173,75.70159443775198,-17.234704486256746,107.23470448625675,248.0167666267173,0.0,191.96589079734062,-5.13565330316247,269.4445516386484,-7.78495804762252,97.78495804762252,96.05087582937668,57.684986812575175,17.297238775033154,49.99097364552607,-17.237155143846163,107.23715514384617,230.33177981414212,0.0,0.7992623744072753,0.8486178299874152,-11.507035103607727,24.53760432591494,0.0,0.0,0.0,0.0,0.000787037037037037
5,0,59128.10390942604,280.0,0,g,300.0,1.557940199456801,0.9,0.0,290.1225162450956,195.67167082109236,50.67348138245767,39.32651861754233,10.122516245095596,1.2918187925179723,191.97120944396926,-5.137890522839179,270.7447506768478,-9.434910329064982,99.43491032906498,98.15130680112634,57.771416797702955,17.323446908434544,51.52406263085218,-15.989585937411928,105.98958593741193,232.35109944739264,0.0,0.8003644513979239,0.8482226108264219,-11.504827536003564,134.9811499619388,17.10475769065237,1.1518178001778308,0.005193133998189337,1.557940199456801,0.0015740740740740747
6,0,59128.11052979641,120.0,0,g,300.0,0.0,0.9,0.0,292.5123749399254,347.59425324129006,-51.106373691453314,141.1063736914533,172.5123749399254,0.0,191.9772457546976,-5.140429546088697,272.2288079340718,-11.30683487391387,101.30683487391387,100.53512918522779,57.868655148815904,17.35337917316441,53.22442336098043,-14.541833042068824,104.54183304206882,234.6437197911095,0.0,0.8016153112356118,0.8477735237817744,-11.502343187849046,63.49973844822695,0.0,0.0,0.0,0.0,0.0023611111111111107
7,0,59128.1155760927,40.0,0,g,300.0,0.0,0.9,0.0,294.33401548184713,79.89559232393322,-12.389116824086637,102.38911682408664,254.33401548184713,0.0,191.9818469079038,-5.142364854389606,273.3680146636222,-12.732482383063832,102.73248238306383,102.35216857394335,57.94214711778989,17.37632326036211,54.49346123008138,-13.416737519929756,103.41673751992975,236.39186836405725,0.0,0.8025688281669482,0.8474308240508748,-11.500465065896792,24.771357435406717,0.0,0.0,0.0,0.0,0.000787037037037037
8,0,59128.11983535196,0.0,0,g,300.0,13.058910766675911,0.9,0.0,295.87154694994234,106.44252115798476,19.901192558564397,70.09880744143561,295.87154694994234,2.9146220928164723,191.98573048321393,-5.143998304672027,274.3361801771916,-13.934503369672148,103.93450336967214,103.88581646672841,58.00374459232308,17.39577183969459,55.547132983444506,-12.453296108212463,102.45329610821247,237.86780235761927,0.0,0.803373674827581,0.8471413114542216,-11.498890620953194,59.621332992482884,20.362736639558243,1.7852607586497864,0.04352970255558637,13.058910766675911,0.003472222222222222
9,0,59128.12566868529,240.0,0,g,300.0,36.60241041142918,0.9,0.0,297.9772965683206,248.57640222599218,24.749253644885002,65.250746355115,57.97729656832058,2.3768918457542156,191.99104934213017,-5.146235390234951,275.67381328469736,-15.578174091171915,105.57817409117192,105.98624722619041,58.087449795370944,17.422525813336996,56.96538853120729,-11.114216578827925,101.11421657882792,239.88984677294962,0.0,0.8044760293677776,0.8467444169735561,-11.496750699706547,162.47425585834333,21.23535082140737,1.5934933661988417,0.12200803470476394,36.60241041142918,0.0023611111111111116
