,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
14,14,59465.19837183517,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,296.38549586230897,81.21087408737972,-10.805622493392177,100.80562249339218,256.38549586230897,0.0,166.61939175084777,5.729065371408993,301.4030246954512,-25.8574308615966,115.8574308615966,129.7661041114612,181.5879559465721,3.3173611745617086,288.30662317613917,-16.897502404080377,106.89750240408037,114.79753991573688,0.0,2.8666129564663576,0.018784644693089547,-5.4864901064873255,141.46386271849823,0.0,0.0,0.0,0.0,0.000787037037037037
15,15,59465.20531627961,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,298.89234063317423,82.81171925993632,-8.857158405974923,98.85715840597493,258.89234063317423,0.0,166.62564227873708,5.726455445085347,303.47988003149624,-27.51578036116748,117.51578036116749,132.26669835443715,181.69001046242911,3.273725394314559,289.9614913159453,-18.709939934701072,108.70993993470107,117.20233017074511,0.0,2.865109317422793,0.018989328210957557,-5.496374802440814,141.56864017744903,0.0,0.0,0.0,0.0,0.000787037037037037
16,16,59465.212260724045,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,301.3991854040378,84.39551216417397,-6.901849593445715,96.90184959344572,261.3991854040378,0.0,166.63189277031523,5.723845441969487,305.62755237357084,-29.134243687073045,119.13424368707305,134.76729263372255,181.79326938866495,3.2301537581616513,291.6557149198944,-20.502990057825894,110.5029900578259,119.60591601537283,0.0,2.8636046258971315,0.01919524367183606,-5.506364511219388,141.6745917770589,0.0,0.0,0.0,0.0,0.000787037037037037
17,17,59465.21920516848,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,303.90603017490463,85.96611196213424,-4.941249359199645,94.94124935919965,263.90603017490463,0.0,166.63814322560253,5.721235362094517,307.85091820366364,-30.709126965595896,120.7091269655959,137.2678869493021,181.89770436183565,3.1866475484878403,293.3934669736361,-22.27469342463575,112.27469342463576,122.00832581306898,0.0,2.8620988964085172,0.019402390891603782,-5.516455842534642,141.78168932537713,0.0,0.0,0.0,0.0,0.000787037037037037
18,18,59465.22614961292,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,306.4128749457682,87.52729381110399,-2.9768649288969073,92.9768649288969,266.4128749457682,0.0,166.64439364461904,5.71862520549366,310.1547743607757,-32.23646221105887,122.23646221105886,139.76848130114914,182.0032850943358,3.1432078330425446,295.1790926095293,-24.02294188312338,114.02294188312338,124.40958985143237,0.0,2.860592143115702,0.01961076969122999,-5.526645244581863,141.8899027150888,0.0,0.0,0.0,0.0,0.000787037037037037
19,19,59465.23309405736,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,308.9197197166334,89.08277284135421,-1.0101708202757504,91.01017082027575,268.9197197166334,0.0,166.6506440273849,5.716014972200097,312.543744123427,-33.71199884099848,123.71199884099849,142.26907568924847,182.10997943095563,3.099835468738034,297.01711282189035,-25.7454615374444,115.7454615374444,126.80974028567775,0.0,2.8590843799680328,0.019820379876989147,-5.536929011312884,141.99919997825967,0.0,0.0,0.0,0.0,0.000787037037037037
20,20,59465.2400385018,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,311.42656448750023,90.63622803974565,0.9573782038413984,89.0426217961586,271.42656448750023,27.011333911019733,166.65689437392024,5.7134046622470525,315.0221591925246,-35.13120076618666,125.13120076618665,144.76967011358,182.21775341557944,3.0565311022592665,298.91222260444704,-27.439795017554246,117.43979501755425,129.2088110719208,0.0,2.857575620599778,0.02003122125598067,-5.547303290656357,142.10954735146709,24.657213789163713,6.586299117759092,0.1671962638465563,50.15887915396689,0.000787037037037037
21,21,59465.24698294624,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,313.93340926099205,92.1913260707082,2.924334435899494,87.0756655641005,273.93340926099205,15.54059990175017,166.66314468425108,5.71079427566522,317.5939154255062,-36.48925098726349,126.48925098726349,147.27026457674097,182.32657135514845,3.0132951731699538,300.86928181660295,-29.10328315124629,119.10328315124629,131.6068379058436,0.0,2.8560658783737525,0.0202432936310854,-5.557764092351274,142.22090933808857,22.733892689692894,4.737471188097949,0.05496024624914963,16.488073874744888,0.000787037037037037
22,22,59465.25392739067,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,316.440254029229,93.75174507535776,4.8892445983478945,85.1107554016521,276.440254029229,10.538496056330885,166.6693949583798,5.708183812495248,320.2623013143667,-37.78106590230667,127.78106590230666,149.77085907084918,182.43639588728894,2.9701279166194046,302.89329665909355,-30.733046323812683,120.73304632381269,134.00385814194004,0.0,2.854555166420208,0.020456596796403825,-5.568307296055124,142.33324877432895,21.974857448909464,3.7626457762286702,0.04330056252049552,12.990168756148657,0.000787037037037037
23,23,59465.26087183511,40.0,0,g,300.0,0.9965277777777778,0.9,0.0,318.9470988000942,95.32119854319623,6.850637171746206,83.1493628282538,278.9470988000942,7.888258298639677,166.67564519634428,5.705573272762886,323.0298001507966,-39.001321771997205,129.0013217719972,152.2714536037499,182.54718804675935,2.9270293677751944,304.98938929488463,-32.32596601464305,122.32596601464306,136.39991075333484,0.0,2.8530434976017687,0.02067113054304992,-5.5789286592119005,142.4465268940129,21.6476120643237,3.1717722701834963,0.04507395136228315,13.522185408684944,0.000787037037037037
