,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
0,0,59465.10114765912,240.0,0,g,300.0,1.2742607504895318,0.9,0.0,261.28896373501084,211.75989416657,47.060707507956955,42.939292492043045,21.28896373501084,1.3647157272161508,166.53187877765782,5.765596992193737,277.20397209712183,-4.912989330904845e-06,90.00000491298933,94.75708495735302,180.296476010155,3.93378191136024,267.23628482889814,9.647679071235602,80.3523209287644,80.99248772485583,5.773996804890331,2.887544942176138,0.01604846634427254,-5.360580355290028,59.780905724092214,0.0,1.1845810874721021,0.0,0.0,0.0023611111111111116
1,1,59465.10540691838,280.0,0,g,300.0,1.3457892229177446,0.9,0.0,262.82649519548903,153.08422421775043,48.50369392462171,41.49630607537829,-17.17350480451097,1.3340002055007858,166.5357127521972,5.763996908083603,278.15474290799807,-1.1939938479848355,91.19399384798484,96.29078244329182,180.34747572548113,3.9066210687699807,268.14329181580956,8.46506524475335,81.53493475524665,82.4790194700079,6.51516266937945,2.886632945835335,0.016163270781484718,-5.3655731955893,99.63198986972941,0.0,1.1708441688053566,0.0,0.0,0.0015740740740740747
2,2,59465.11235136282,280.0,0,g,300.0,1.3340002055007858,0.9,0.0,265.3333399663559,156.68170914701844,49.339064638003855,40.660935361996145,-14.66666003364412,1.3172154214491911,166.54196376811657,5.761388012969382,279.7137973321967,-3.1344771118493595,93.13447711184936,98.7913761982393,180.4317326319085,3.862355562354823,269.614316746704,6.536644703375597,83.4633552966244,84.90160733444739,8.222824346258221,2.8851449503813824,0.016351447353505966,-5.373819921912425,99.54844189850303,0.0,1.163295885071126,0.0,0.0,0.0015740740740740747
3,3,59465.11929580726,280.0,0,g,300.0,1.3172154214491911,0.9,0.0,267.840184737221,160.3946288173005,50.059150586957365,39.940849413042635,-12.159815262778977,1.3033007671940027,166.54821474745583,5.758779040618728,281.2869775815931,-5.065916632062649,95.06591663206265,101.29196998976519,180.5173632744386,3.8181166332488607,271.07862145867085,4.60899504534017,85.39100495465983,87.32282146278243,11.059311269238236,2.8836556766356654,0.016540857823304278,-5.382198023695203,99.46350803261711,0.0,1.1570156777338918,0.0,0.0,0.0015740740740740747
4,4,59465.126240251695,280.0,0,g,300.0,1.303300767194003,0.9,0.0,270.34702950808463,164.2109119460832,50.65743686841435,39.34256313158565,-9.652970491915369,1.2921142217682018,166.55446569023508,5.756169991064818,282.87789218399513,-6.986758727788952,96.98675872778895,103.79256381784955,180.60436961453408,3.7739083351685907,272.5395110372925,2.683332414957421,87.31666758504258,89.74265989355055,16.455700828340323,2.882165143775797,0.016731502072649562,-5.390706922502636,99.3771862283678,0.0,1.1519517189744322,0.0,0.0,0.0015740740740740747
5,5,59465.13318469613,280.0,0,g,300.0,1.2921142217682018,0.9,0.0,272.85387427894983,168.11497687147565,51.12814795015537,38.87185204984463,-7.1461257210501685,1.283544179963144,166.5607165964744,5.7535608643408285,284.4902073831492,-8.895384064130935,98.89538406413094,106.29315768247542,180.69275114730746,3.729734536680599,274.0002367733524,0.7608619035880646,89.23913809641193,92.16112313164237,28.90484393719408,2.880673370540478,0.016923379982448084,-5.399345795988605,99.28947691371364,16.561246829895573,1.1480630527908928,0.003168489706663555,0.9505469119990665,0.0015740740740740747
6,6,59465.14012914057,280.0,0,g,300.0,1.283544179963144,0.9,0.0,275.3607190498151,172.08797133735473,51.4664906943519,38.5335093056481,-4.6392809501849115,1.2775066780505426,166.56696746619383,5.750951660479952,286.12766500474197,-10.790094641115328,100.79009464111533,108.79375158362126,180.7825049215703,3.6855989144601002,275.4640178682431,-1.1572123338108653,91.15721233381086,94.57821412824478,0.0,2.8791803753010505,0.01711649142495908,-5.408113582225761,99.2003829687236,17.887157206340085,1.1453187291745048,0.010796639285269811,3.2389917855809434,0.0015740740740740747
7,7,59465.14707358501,280.0,0,g,300.0,1.2775066780505426,0.9,0.0,277.86756382068023,176.10828230606984,51.6688760416434,38.3311239583566,-2.132436179319768,1.2739433601024075,166.5732182994135,5.748342379515338,287.7940988795312,-12.669100233910552,102.66910023391056,111.29434552126673,180.87362555954704,3.641504949155513,276.93406235764445,-3.0696771116368664,93.06967711163686,96.9939382611332,0.0,2.877686176041671,0.017310836267624585,-5.417008983980288,99.1099097062899,19.676611476701723,1.1436971655940338,0.05627260299899198,16.881780899697592,0.0015740740740740747
8,8,59465.15401802945,280.0,0,g,300.0,1.2739433601024075,0.9,0.0,280.3744085915471,180.15230104793739,51.733097123118846,38.266902876881154,0.3744085915470805,1.2728200919133315,166.57946909615353,5.745733021480141,289.49344950569497,-14.530504200560545,104.53050420056054,113.79493949539355,180.96610528646076,3.5974559193468565,278.4135873558291,-4.975300260130353,94.97530026013035,99.40830330508632,0.0,2.8761907903344,0.017506414377656432,-5.4260304739852,99.01806484296738,21.11398526747476,1.1431857098262388,0.211657563929376,63.49726917881281,0.0015740740740740747
9,9,59465.160962473885,280.0,0,g,300.0,1.2728200919133317,0.9,0.0,282.88125336241063,184.1953875926554,51.658444004626986,38.341555995373014,2.8812533624106322,1.2741261607251886,166.58571985643403,5.743123586407559,291.22977649821223,-16.372288596101402,106.3722885961014,116.2955335059766,181.05993395470003,3.553454900294418,279.90583872429033,-6.872820568489632,96.87282056848963,101.8213194077106,0.0,2.874694235418886,0.017703225612941298,-5.435176299612288,98.92485847513085,21.838380430951435,1.143780386781488,0.4120420962729415,123.61262888188246,0.0015740740740740747
