,Unnamed: 0,mjd,ra,decl,band,exposure_time,reward,seeing,clouds,lst,az,alt,zd,ha,airmass,sun_ra,sun_decl,sun_az,sun_alt,sun_zd,sun_ha,moon_ra,moon_decl,moon_az,moon_alt,moon_zd,moon_ha,moon_airmass,moon_phase,moon_illu,moon_Vmag,moon_angle,sky_mag,fwhm,tau,teff,slew
20,20,59465.23554776109,240.0,0,g,300.0,1188.184511568014,0.9,0.0,309.8054715465646,256.9296923052055,15.895157360949346,74.10484263905066,69.8054715465646,3.605786775275533,166.6528524873266,5.715092671427956,313.40902054284606,-34.22012850996027,124.22012850996026,143.152619059238,182.14793803248932,3.084526796864267,297.6799490169378,-26.34747873353221,116.34747873353221,127.65753351407528,0.0,2.85855139809739,0.019894736519012912,-5.540584452320724,57.90273817371038,21.47130432231421,2.0138197516497858,0.09499422921455081,28.498268764365243,0.0023611111111111116
21,21,59465.24249220553,240.0,0,g,300.0,1839.1671909043573,0.9,0.0,312.3123163174298,258.5943981172879,13.972299909419922,76.02770009058008,72.3123163174298,4.075048980185869,166.6591028210653,5.712482334396495,315.9199984667229,-35.61828796805855,125.61828796805855,145.65321349636451,182.25608504628593,3.0412465720365316,299.5963843439225,-28.03122828414509,118.03122828414509,130.05623127114387,0.0,2.857042289935791,0.020106012873284618,-5.550989765624085,57.79334935487976,21.448886083474132,2.159805796639754,0.0809096594184133,24.27289782552399,0.0023611111111111116
22,22,59465.2491125759,40.0,0,g,300.0,885260.9610506139,0.9,0.0,314.7021750004237,92.66911785123466,3.52719207805842,86.47280792194158,274.7021750004237,13.607175192179213,166.6650614388562,5.70999374175679,318.4018149519737,-36.892691228020226,126.89269122802023,148.0371135615675,182.36014564006285,3.000049908250608,301.48262633412577,-29.60680208899214,119.60680208899214,132.34202936036087,0.0,2.8556026958750644,0.020308575763540893,-5.560988775385326,142.2552579492618,22.427759621453095,4.377892319007214,0.04854500691899812,14.563502075699438,0.000787037037037037
23,23,59465.256057020335,40.0,0,g,300.0,200654.23687228115,0.9,0.0,317.2090197712889,94.23191036618458,5.491181141760582,84.50881885823942,277.2090197712889,9.562517828333505,166.6713117018966,5.707383255102418,321.10037447822594,-38.163137510455165,128.16313751045516,150.53770806939232,182.47027112550887,2.956903727739524,303.52819618259895,-31.225609675293317,121.22560967529331,134.73874864578005,0.0,2.854091689125812,0.02052225632974397,-5.571556404404289,142.367889441524,21.844768019039936,3.552657578409754,0.04308460031496469,12.925380094489405,0.000787037037037037
24,24,59465.26300146477,40.0,0,g,300.0,63054.77400499472,0.9,0.0,319.7158645421542,95.80488691219594,7.451195705909341,82.54880429409066,279.7158645421542,7.316577074994598,166.677561928773,5.7047726918983335,323.8986136743082,-39.36034990975169,129.36034990975168,153.03830261338118,182.5813519801292,2.9138262255004324,305.6474313300887,-32.806566800757594,122.8065668007576,137.13451256202498,0.0,2.852579729398361,0.02073716741336651,-5.582200868755918,142.48144742002017,21.590550775060144,3.0346643981529655,0.046716149032823666,14.0148447098471,0.000787037037037037
25,25,59465.26994590921,40.0,0,g,300.0,25482.318922976803,0.9,0.0,322.22270931301773,97.39184327554564,9.40572084100686,80.59427915899315,282.22270931301773,5.911780270733146,166.68381211950552,5.702162052177749,326.7976285275386,-40.47875531611239,130.4787553161124,155.5388971935122,182.69334725349427,2.8708171795810937,307.8455345556569,-34.346216322100524,124.34621632210053,139.52936205952346,0.0,2.851066829226868,0.02095330879999613,-5.592917778817235,142.59589113176395,21.482678212387185,2.6788258206811384,0.05427431391654763,16.28229417496429,0.000787037037037037
26,26,59465.27656627958,240.0,0,g,300.0,42617.084988697134,0.9,0.0,324.61256799601495,266.4377809843121,4.4067630670771525,85.59323693292285,84.61256799601495,11.465864689950017,166.68977060104123,5.6996731710953386,329.654983494485,-41.46637471727946,131.46637471727945,157.9227973949737,182.8009286478503,2.829878584401636,310.01924766258634,-35.772134779974735,125.77213477997473,141.81163934816465,0.0,2.849623666683012,0.02116050891122767,-5.603197902688203,57.242602412222574,22.21696589202447,3.9552239024284743,0.048977167899070195,14.693150369721058,0.0023611111111111116
27,27,59465.28351072402,240.0,0,g,300.0,114721.7536517076,0.9,0.0,327.1194127668785,267.9969546753561,2.4415221891642287,87.55847781083577,87.1194127668785,17.473246457150037,166.6960207212296,5.697062382008839,332.7487140042832,-42.414388276977945,132.41438827697795,160.4233920456489,182.91458656944857,2.787001892989377,312.3862677554469,-37.22006092911591,127.2200609291159,144.20482619742992,0.0,2.8481089647794344,0.021379052849627822,-5.614043276859685,57.127779629317715,23.322281561926392,5.0796389565863915,0.08219440659858174,24.65832197957452,0.0023611111111111116
28,28,59465.290455168455,240.0,0,g,300.0,447118.06485832005,0.9,0.0,329.62625753774375,269.55148376583423,0.4744118579934614,89.52558814200654,89.62625753774375,32.060012859575025,166.7022708053351,5.69445151650327,335.93776802386685,-43.26676832016535,133.26676832016534,162.92398673240865,183.0290298597126,2.7441919014096747,314.8470499609149,-38.614810660494214,128.61481066049421,146.59722767803115,0.0,2.8465933580472917,0.021598826432677964,-5.624947561532719,57.01218430930995,26.278894021283445,7.296314806122541,0.606711483381782,182.01344501453462,0.0023611111111111116
29,29,59465.29739961289,240.0,0,g,300.0,2996524.8496397748,0.9,0.0,332.13310230860895,271.1050415392363,-1.4931164809790274,91.49311648097903,92.13310230860895,0.0,166.70852085337654,5.691840574612439,339.2166570840422,-44.018023545588285,134.01802354558828,165.4245814552324,183.1442123175322,2.701447658598228,317.4060877354024,-39.95178144389175,129.95178144389175,148.98888999107675,0.0,2.8450768581242754,0.02181982942397437,-5.635906006895395,56.895862607688564,0.0,0.0,0.0,0.0,0.0023611111111111116
